コード,連動銘柄,連動銘柄名,相関
2694.T,7514.T,ヒマラヤ,0.558
2694.T,9661.T,歌舞伎座,0.558
2694.T,7562.T,安楽亭,0.556
2694.T,3065.T,ライフフーズ,0.555
2694.T,9656.T,グリーンランドリゾート,0.541
2694.T,4524.T,森下仁丹,0.539
2694.T,2904.T,一正蒲鉾,0.539
2694.T,2594.T,キーコーヒー,0.538
2694.T,3329.T,東和フードサービス,0.531
2694.T,2877.T,日東ベスト,0.527
2695.T,2294.T,柿安本店,0.398
2695.T,3397.T,トリドールホールディングス,0.382
2695.T,8179.T,ロイヤルホールディングス,0.376
2695.T,9861.T,吉野家ホールディングス,0.365
2695.T,4544.T,Ｈ．Ｕ．グループホールディングス,0.363
2695.T,8255.T,アクシアル　リテイリング,0.362
2695.T,3543.T,コメダホールディングス,0.362
2695.T,3561.T,力の源ホールディングス,0.36
2695.T,7458.T,第一興商,0.36
2695.T,8200.T,リンガーハット,0.359
2695.T,9936.T,王将フードサービス,0.358
2695.T,2702.T,日本マクドナルドホールディングス,0.357
2695.T,2815.T,アリアケジャパン,0.354
2695.T,7611.T,ハイデイ日高,0.353
2695.T,9023.T,東京地下鉄,0.352
2695.T,4665.T,ダスキン,0.352
2695.T,9048.T,名古屋鉄道,0.351
2695.T,8160.T,木曽路,0.348
2695.T,4919.T,ミルボン,0.345
2695.T,9432.T,ＮＴＴ,0.344
2762.T,9994.T,やまや,0.452
2762.T,7775.T,大研医器,0.445
2762.T,3417.T,大木ヘルスケアホールディングス,0.427
2762.T,3082.T,きちりホールディングス,0.418
2762.T,3597.T,自重堂,0.412
2762.T,2904.T,一正蒲鉾,0.41
2762.T,2816.T,ダイショー,0.403
2762.T,3140.T,ＢＲＵＮＯ,0.401
2762.T,9986.T,蔵王産業,0.396
2762.T,3981.T,ビーグリー,0.391
2762.T,3800.T,ユニリタ,0.387
2762.T,3065.T,ライフフーズ,0.386
2762.T,2883.T,大冷,0.383
2762.T,7585.T,かんなん丸,0.383
2762.T,3598.T,山喜,0.383
2762.T,9339.T,コーチ・エィ,0.382
2762.T,7938.T,リーガルコーポレーション,0.38
2762.T,2340.T,極楽湯ホールディングス,0.373
2762.T,2211.T,不二家,0.373
2762.T,9656.T,グリーンランドリゾート,0.366
2776.T,9262.T,シルバーライフ,0.304
2776.T,4572.T,カルナバイオサイエンス,0.256
2776.T,3985.T,テモナ,0.242
2776.T,7095.T,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,0.238
2776.T,7692.T,アースインフィニティ,0.233
2776.T,3680.T,ホットリンク,0.228
2776.T,4499.T,Ｓｐｅｅｅ,0.226
2776.T,218A.T,Ｌｉｂｅｒａｗａｒｅ,0.225
2776.T,290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,0.22
2776.T,4026.T,神島化学工業,0.208
2776.T,156A.T,マテリアルグループ,0.204
2776.T,4395.T,アクリート,0.204
2776.T,198A.T,ＰｏｓｔＰｒｉｍｅ,0.203
2776.T,9424.T,日本通信,0.202
2776.T,186A.T,アストロスケールホールディングス,0.199
2776.T,3853.T,アステリア,0.194
2776.T,4015.T,ペイクラウドホールディングス,0.186
2776.T,3656.T,ＫＬａｂ,0.181
2776.T,3807.T,フィスコ,0.179
2776.T,6907.T,ジオマテック,0.179
2798.T,3065.T,ライフフーズ,0.91
2798.T,7514.T,ヒマラヤ,0.903
2798.T,9661.T,歌舞伎座,0.901
2798.T,2683.T,魚喜,0.895
2798.T,2816.T,ダイショー,0.884
2798.T,2818.T,ピエトロ,0.865
2798.T,2186.T,ソーバル,0.857
2798.T,2904.T,一正蒲鉾,0.851
2798.T,3059.T,ヒラキ,0.833
2798.T,2268.T,Ｂ－Ｒ　サーティワン　アイスクリーム,0.832
2798.T,9656.T,グリーンランドリゾート,0.831
2798.T,2169.T,ＣＤＳ,0.829
2798.T,9950.T,ハチバン,0.828
2798.T,3815.T,メディア工房,0.827
2798.T,9846.T,天満屋ストア,0.826
2798.T,2789.T,カルラ,0.816
2798.T,9986.T,蔵王産業,0.803
2798.T,2883.T,大冷,0.802
2798.T,9849.T,共同紙販ホールディングス,0.801
2798.T,9993.T,ヤマザワ,0.8
2931.T,4848.T,フルキャストホールディングス,0.379
2931.T,6430.T,ダイコク電機,0.347
2931.T,2733.T,あらた,0.344
2931.T,9605.T,東映,0.338
2931.T,7482.T,シモジマ,0.335
2931.T,417A.T,ブルーゾーンホールディングス,0.328
2931.T,3038.T,神戸物産,0.317
2931.T,2146.T,ＵＴグループ,0.31
2931.T,3088.T,マツキヨココカラ＆カンパニー,0.305
2931.T,8897.T,ＭＩＲＡＲＴＨホールディングス,0.305
2931.T,2170.T,リンクアンドモチベーション,0.3
2931.T,416A.T,富士ユナイトホールディングス,0.299
2931.T,7611.T,ハイデイ日高,0.297
2931.T,2157.T,コシダカホールディングス,0.295
2931.T,2181.T,パーソルホールディングス,0.291
2931.T,3191.T,ジョイフル本田,0.291
2931.T,8252.T,丸井グループ,0.291
2931.T,3676.T,デジタルハーツホールディングス,0.289
2931.T,3284.T,フージャースホールディングス,0.285
2931.T,9746.T,ＴＫＣ,0.28
2934.T,7921.T,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,0.257
2934.T,4016.T,ＭＩＴホールディングス,0.245
2934.T,5341.T,ＡＳＡＨＩ　ＥＩＴＯホールディングス,0.24
2934.T,3967.T,エルテス,0.228
2934.T,6977.T,日本抵抗器製作所,0.226
2934.T,5589.T,オートサーバー,0.223
2934.T,3490.T,アズ企画設計,0.22
2934.T,9265.T,ヤマシタヘルスケアホールディングス,0.212
2934.T,9994.T,やまや,0.212
2934.T,3242.T,アーバネットコーポレーション,0.211
2934.T,8917.T,ファースト住建,0.208
2934.T,9857.T,英和,0.208
2934.T,5941.T,中西製作所,0.204
2934.T,8927.T,明豊エンタープライズ,0.202
2934.T,4465.T,ニイタカ,0.201
2934.T,3557.T,ユナイテッド＆コレクティブ,0.199
2934.T,3245.T,ディア・ライフ,0.198
2934.T,4197.T,アスマーク,0.195
2934.T,2201.T,森永製菓,0.193
2934.T,7823.T,アートネイチャー,0.193
3058.T,2818.T,ピエトロ,0.768
3058.T,3059.T,ヒラキ,0.763
3058.T,7562.T,安楽亭,0.762
3058.T,2293.T,滝沢ハム,0.741
3058.T,7127.T,一家ホールディングス,0.736
3058.T,2816.T,ダイショー,0.736
3058.T,9849.T,共同紙販ホールディングス,0.734
3058.T,9853.T,銀座ルノアール,0.724
3058.T,3068.T,ＷＤＩ,0.723
3058.T,2911.T,旭松食品,0.721
3058.T,8207.T,テンアライド,0.716
3058.T,3065.T,ライフフーズ,0.715
3058.T,6087.T,アビスト,0.711
3058.T,2186.T,ソーバル,0.698
3058.T,2683.T,魚喜,0.697
3058.T,6942.T,ソフィアホールディングス,0.694
3058.T,4925.T,ハーバー研究所,0.69
3058.T,9969.T,ショクブン,0.687
3058.T,9661.T,歌舞伎座,0.686
3058.T,7514.T,ヒマラヤ,0.686
3082.T,3140.T,ＢＲＵＮＯ,0.762
3082.T,3065.T,ライフフーズ,0.742
3082.T,2683.T,魚喜,0.738
3082.T,2816.T,ダイショー,0.736
3082.T,3474.T,Ｇ－ＦＡＣＴＯＲＹ,0.719
3082.T,2818.T,ピエトロ,0.711
3082.T,2911.T,旭松食品,0.703
3082.T,2186.T,ソーバル,0.702
3082.T,3800.T,ユニリタ,0.7
3082.T,9173.T,東海汽船,0.699
3082.T,9656.T,グリーンランドリゾート,0.696
3082.T,2904.T,一正蒲鉾,0.694
3082.T,3059.T,ヒラキ,0.693
3082.T,9950.T,ハチバン,0.688
3082.T,7514.T,ヒマラヤ,0.688
3082.T,2597.T,ユニカフェ,0.682
3082.T,2883.T,大冷,0.681
3082.T,9339.T,コーチ・エィ,0.677
3082.T,2798.T,ワイズテーブルコーポレーション,0.677
3082.T,9661.T,歌舞伎座,0.676
3099.T,3086.T,Ｊ．フロント　リテイリング,0.503
3099.T,8242.T,エイチ・ツー・オー　リテイリング,0.479
3099.T,8233.T,高島屋,0.462
3099.T,3563.T,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,0.319
3099.T,8237.T,松屋,0.301
3099.T,3452.T,ビーロット,0.294
3099.T,9997.T,ベルーナ,0.27
3099.T,7453.T,良品計画,0.258
3099.T,9256.T,サクシード,0.249
3099.T,2222.T,寿スピリッツ,0.247
3099.T,9731.T,白洋舎,0.243
3099.T,2975.T,スター・マイカ・ホールディングス,0.232
3099.T,8253.T,クレディセゾン,0.232
3099.T,7313.T,テイ・エス　テック,0.229
3099.T,8244.T,近鉄百貨店,0.221
3099.T,166A.T,タスキホールディングス,0.22
3099.T,4968.T,荒川化学工業,0.219
3099.T,7269.T,スズキ,0.212
3099.T,4168.T,ヤプリ,0.212
3099.T,9706.T,日本空港ビルデング,0.209
3187.T,1438.T,岐阜造園,0.284
3187.T,4538.T,扶桑薬品工業,0.262
3187.T,6070.T,キャリアリンク,0.261
3187.T,4845.T,スカラ,0.259
3187.T,9466.T,アイドママーケティングコミュニケーション,0.252
3187.T,7313.T,テイ・エス　テック,0.248
3187.T,9160.T,オンザページ,0.248
3187.T,9344.T,アクシスコンサルティング,0.241
3187.T,4645.T,市進ホールディングス,0.232
3187.T,9788.T,ナック,0.231
3187.T,9380.T,東海運,0.227
3187.T,8029.T,ルックホールディングス,0.226
3187.T,5988.T,パイオラックス,0.226
3187.T,150A.T,ＪＳＨ,0.223
3187.T,5533.T,エリッツホールディングス,0.222
3187.T,2425.T,ケアサービス,0.215
3187.T,3091.T,ブロンコビリー,0.214
3187.T,2340.T,極楽湯ホールディングス,0.213
3187.T,7636.T,ハンズマン,0.212
3187.T,3970.T,イノベーション,0.212
3190.T,2683.T,魚喜,0.814
3190.T,2883.T,大冷,0.797
3190.T,2816.T,ダイショー,0.792
3190.T,3065.T,ライフフーズ,0.788
3190.T,2818.T,ピエトロ,0.777
3190.T,9656.T,グリーンランドリゾート,0.773
3190.T,2186.T,ソーバル,0.771
3190.T,2904.T,一正蒲鉾,0.77
3190.T,2226.T,湖池屋,0.762
3190.T,2268.T,Ｂ－Ｒ　サーティワン　アイスクリーム,0.755
3190.T,9661.T,歌舞伎座,0.755
3190.T,9950.T,ハチバン,0.753
3190.T,2169.T,ＣＤＳ,0.747
3190.T,2911.T,旭松食品,0.744
3190.T,2798.T,ワイズテーブルコーポレーション,0.743
3190.T,3800.T,ユニリタ,0.738
3190.T,7514.T,ヒマラヤ,0.734
3190.T,9849.T,共同紙販ホールディングス,0.73
3190.T,3329.T,東和フードサービス,0.725
3190.T,9846.T,天満屋ストア,0.723
3196.T,2209.T,井村屋グループ,0.486
3196.T,8278.T,フジ,0.476
3196.T,9433.T,ＫＤＤＩ,0.472
3196.T,2733.T,あらた,0.47
3196.T,8160.T,木曽路,0.469
3196.T,2613.T,Ｊ－オイルミルズ,0.466
3196.T,3382.T,セブン＆アイ・ホールディングス,0.462
3196.T,2908.T,フジッコ,0.462
3196.T,2211.T,不二家,0.459
3196.T,2752.T,フジオフードグループ本社,0.456
3196.T,8153.T,モスフードサービス,0.456
3196.T,2922.T,なとり,0.455
3196.T,3048.T,ビックカメラ,0.447
3196.T,3148.T,クリエイトＳＤホールディングス,0.447
3196.T,4928.T,ノエビアホールディングス,0.446
3196.T,6539.T,ＭＳ－Ｊａｐａｎ,0.444
3196.T,3834.T,朝日ネット,0.443
3196.T,8200.T,リンガーハット,0.442
3196.T,9052.T,山陽電気鉄道,0.441
3196.T,9005.T,東急,0.441
3205.T,7946.T,光陽社,0.41
3205.T,6357.T,三精テクノロジーズ,0.374
3205.T,7512.T,イオン北海道,0.332
3205.T,8007.T,高島,0.314
3205.T,6339.T,新東工業,0.309
3205.T,8113.T,ユニ・チャーム,0.28
3205.T,4521.T,科研製薬,0.265
3205.T,3002.T,グンゼ,0.265
3205.T,7990.T,グローブライド,0.256
3205.T,9979.T,大庄,0.255
3205.T,5463.T,丸一鋼管,0.254
3205.T,7716.T,ナカニシ,0.25
3205.T,3548.T,バロックジャパンリミテッド,0.249
3205.T,3284.T,フージャースホールディングス,0.247
3205.T,4246.T,ダイキョーニシカワ,0.246
3205.T,6371.T,椿本チエイン,0.241
3205.T,3708.T,特種東海製紙,0.24
3205.T,4979.T,ＯＡＴアグリオ,0.238
3205.T,7030.T,スプリックス,0.236
3205.T,9201.T,日本航空,0.235
3349.T,3088.T,マツキヨココカラ＆カンパニー,0.659
3349.T,9989.T,サンドラッグ,0.645
3349.T,3148.T,クリエイトＳＤホールディングス,0.613
3349.T,8273.T,イズミ,0.608
3349.T,3038.T,神戸物産,0.595
3349.T,2811.T,カゴメ,0.581
3349.T,2742.T,ハローズ,0.57
3349.T,3087.T,ドトール・日レスホールディングス,0.565
3349.T,2791.T,大黒天物産,0.56
3349.T,3050.T,ＤＣＭホールディングス,0.558
3349.T,7596.T,魚力,0.547
3349.T,8278.T,フジ,0.544
3349.T,9142.T,九州旅客鉄道,0.541
3349.T,3391.T,ツルハホールディングス,0.539
3349.T,2502.T,アサヒグループホールディングス,0.539
3349.T,3543.T,コメダホールディングス,0.538
3349.T,3382.T,セブン＆アイ・ホールディングス,0.537
3349.T,7611.T,ハイデイ日高,0.536
3349.T,9974.T,ベルク,0.535
3349.T,2229.T,カルビー,0.532
3387.T,7611.T,ハイデイ日高,0.604
3387.T,8200.T,リンガーハット,0.557
3387.T,3397.T,トリドールホールディングス,0.547
3387.T,2882.T,イートアンドホールディングス,0.545
3387.T,8160.T,木曽路,0.54
3387.T,8153.T,モスフードサービス,0.539
3387.T,7616.T,コロワイド,0.539
3387.T,3543.T,コメダホールディングス,0.535
3387.T,3148.T,クリエイトＳＤホールディングス,0.532
3387.T,7512.T,イオン北海道,0.532
3387.T,9861.T,吉野家ホールディングス,0.526
3387.T,7421.T,カッパ・クリエイト,0.518
3387.T,8273.T,イズミ,0.511
3387.T,2811.T,カゴメ,0.498
3387.T,8179.T,ロイヤルホールディングス,0.496
3387.T,9347.T,日本管財ホールディングス,0.493
3387.T,8278.T,フジ,0.492
3387.T,3222.T,ユナイテッド・スーパーマーケット・ホールディングス,0.49
3387.T,9023.T,東京地下鉄,0.487
3387.T,7596.T,魚力,0.485
339A.T,6058.T,ベクトル,0.467
339A.T,5574.T,ＡＢＥＪＡ,0.383
339A.T,2292.T,Ｓ　Ｆｏｏｄｓ,0.348
339A.T,7388.T,ＦＰパートナー,0.339
339A.T,3021.T,パシフィックネット,0.327
339A.T,1844.T,大盛工業,0.323
339A.T,3267.T,フィル・カンパニー,0.318
339A.T,5287.T,イトーヨーギョー,0.316
339A.T,5262.T,日本ヒューム,0.316
339A.T,6171.T,土木管理総合試験所,0.313
339A.T,156A.T,マテリアルグループ,0.312
339A.T,367A.T,プリモグローバルホールディングス,0.307
339A.T,7746.T,岡本硝子,0.307
339A.T,4406.T,新日本理化,0.286
339A.T,4443.T,Ｓａｎｓａｎ,0.28
339A.T,5243.T,ｎｏｔｅ,0.273
339A.T,1434.T,ＪＥＳＣＯホールディングス,0.268
339A.T,277A.T,グロービング,0.26
339A.T,3896.T,阿波製紙,0.25
339A.T,5707.T,東邦亜鉛,0.247
3418.T,9636.T,きんえい,0.635
3418.T,7126.T,グローバルスタイル,0.579
3418.T,3172.T,ティーライフ,0.575
3418.T,7196.T,Ｃａｓａ,0.574
3418.T,7682.T,浜木綿,0.571
3418.T,7674.T,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,0.547
3418.T,3931.T,バリューゴルフ,0.541
3418.T,7683.T,ダブルエー,0.533
3418.T,9849.T,共同紙販ホールディングス,0.53
3418.T,2816.T,ダイショー,0.527
3418.T,2217.T,モロゾフ,0.526
3418.T,2882.T,イートアンドホールディングス,0.524
3418.T,3065.T,ライフフーズ,0.517
3418.T,2916.T,仙波糖化工業,0.516
3418.T,2908.T,フジッコ,0.516
3418.T,2186.T,ソーバル,0.511
3418.T,2922.T,なとり,0.502
3418.T,1444.T,ニッソウ,0.501
3418.T,2818.T,ピエトロ,0.5
3418.T,3059.T,ヒラキ,0.499
3454.T,3160.T,大光,0.422
3454.T,9005.T,東急,0.397
3454.T,7962.T,キングジム,0.396
3454.T,9950.T,ハチバン,0.395
3454.T,8898.T,センチュリー２１・ジャパン,0.393
3454.T,2877.T,日東ベスト,0.393
3454.T,2683.T,魚喜,0.381
3454.T,3190.T,ホットマン,0.379
3454.T,2594.T,キーコーヒー,0.379
3454.T,9846.T,天満屋ストア,0.377
3454.T,2816.T,ダイショー,0.375
3454.T,2818.T,ピエトロ,0.375
3454.T,2911.T,旭松食品,0.371
3454.T,4197.T,アスマーク,0.37
3454.T,2917.T,大森屋,0.37
3454.T,2908.T,フジッコ,0.368
3454.T,2268.T,Ｂ－Ｒ　サーティワン　アイスクリーム,0.367
3454.T,6539.T,ＭＳ－Ｊａｐａｎ,0.365
3454.T,9661.T,歌舞伎座,0.365
3454.T,3800.T,ユニリタ,0.364
3549.T,9989.T,サンドラッグ,0.417
3549.T,3148.T,クリエイトＳＤホールディングス,0.41
3549.T,9023.T,東京地下鉄,0.405
3549.T,7860.T,エイベックス,0.396
3549.T,7649.T,スギホールディングス,0.393
3549.T,9974.T,ベルク,0.387
3549.T,3397.T,トリドールホールディングス,0.382
3549.T,8278.T,フジ,0.375
3549.T,8160.T,木曽路,0.375
3549.T,3088.T,マツキヨココカラ＆カンパニー,0.374
3549.T,7611.T,ハイデイ日高,0.372
3549.T,2753.T,あみやき亭,0.371
3549.T,8276.T,平和堂,0.369
3549.T,3197.T,すかいらーくホールディングス,0.364
3549.T,9887.T,松屋フーズホールディングス,0.361
3549.T,2811.T,カゴメ,0.361
3549.T,4967.T,小林製薬,0.355
3549.T,7616.T,コロワイド,0.353
3549.T,2593.T,伊藤園,0.352
3549.T,3349.T,コスモス薬品,0.352
3551.T,4619.T,日本特殊塗料,0.594
3551.T,4040.T,南海化学,0.58
3551.T,2475.T,ＷＤＢホールディングス,0.572
3551.T,6013.T,タクマ,0.503
3551.T,4320.T,ＣＥホールディングス,0.503
3551.T,5644.T,メタルアート,0.495
3551.T,5989.T,エイチワン,0.483
3551.T,3611.T,マツオカコーポレーション,0.469
3551.T,8871.T,ゴールドクレスト,0.439
3551.T,9691.T,両毛システムズ,0.415
3551.T,6925.T,ウシオ電機,0.41
3551.T,8147.T,トミタ,0.37
3551.T,4631.T,ＤＩＣ,0.369
3551.T,6965.T,浜松ホトニクス,0.367
3551.T,8157.T,都築電気,0.348
3551.T,9075.T,福山通運,0.334
3551.T,7769.T,リズム,0.332
3551.T,3465.T,ケイアイスター不動産,0.327
3551.T,6419.T,マースグループホールディングス,0.327
3551.T,9880.T,イノテック,0.316
3563.T,7453.T,良品計画,0.385
3563.T,7550.T,ゼンショーホールディングス,0.34
3563.T,5587.T,インバウンドプラットフォーム,0.338
3563.T,7532.T,パン・パシフィック・インターナショナルホールディングス,0.334
3563.T,3099.T,三越伊勢丹ホールディングス,0.319
3563.T,7581.T,サイゼリヤ,0.315
3563.T,3397.T,トリドールホールディングス,0.304
3563.T,3197.T,すかいらーくホールディングス,0.291
3563.T,3395.T,サンマルクホールディングス,0.29
3563.T,8242.T,エイチ・ツー・オー　リテイリング,0.289
3563.T,3088.T,マツキヨココカラ＆カンパニー,0.271
3563.T,7554.T,幸楽苑,0.269
3563.T,8200.T,リンガーハット,0.262
3563.T,4967.T,小林製薬,0.261
3563.T,9201.T,日本航空,0.258
3563.T,3387.T,クリエイト・レストランツ・ホールディングス,0.257
3563.T,7421.T,カッパ・クリエイト,0.256
3563.T,8179.T,ロイヤルホールディングス,0.254
3563.T,9731.T,白洋舎,0.254
3563.T,7611.T,ハイデイ日高,0.254
3628.T,7490.T,日新商事,0.324
3628.T,7836.T,アビックス,0.288
3628.T,7637.T,白銅,0.279
3628.T,8127.T,ヤマトインターナショナル,0.241
3628.T,7980.T,重松製作所,0.231
3628.T,4272.T,日本化薬,0.23
3628.T,2449.T,プラップジャパン,0.229
3628.T,8086.T,ニプロ,0.227
3628.T,7183.T,あんしん保証,0.226
3628.T,9445.T,フォーバルテレコム,0.217
3628.T,3538.T,ウイルプラスホールディングス,0.212
3628.T,2483.T,翻訳センター,0.209
3628.T,3159.T,丸善ＣＨＩホールディングス,0.206
3628.T,5697.T,サンユウ,0.205
3628.T,4073.T,ジィ・シィ企画,0.205
3628.T,9872.T,北恵,0.204
3628.T,7927.T,ムトー精工,0.203
3628.T,1945.T,東京エネシス,0.201
3628.T,6748.T,星和電機,0.2
3628.T,4512.T,わかもと製薬,0.199
3877.T,7831.T,ウイルコホールディングス,0.517
3877.T,4527.T,ロート製薬,0.327
3877.T,7780.T,メニコン,0.303
3877.T,3167.T,ＴＯＫＡＩホールディングス,0.3
3877.T,9470.T,学研ホールディングス,0.297
3877.T,9827.T,リリカラ,0.291
3877.T,1379.T,ホクト,0.29
3877.T,6165.T,パンチ工業,0.274
3877.T,1853.T,森組,0.274
3877.T,7438.T,コンドーテック,0.268
3877.T,5185.T,フコク,0.265
3877.T,2266.T,六甲バター,0.264
3877.T,2922.T,なとり,0.263
3877.T,8841.T,テーオーシー,0.262
3877.T,2733.T,あらた,0.261
3877.T,9076.T,セイノーホールディングス,0.255
3877.T,2602.T,日清オイリオグループ,0.255
3877.T,2207.T,ｍｅｉｔｏ,0.253
