コード,連動銘柄,連動銘柄名,相関
7202.T,1929.T,日特建設,0.562
7202.T,7241.T,フタバ産業,0.561
7202.T,4023.T,クレハ,0.559
7202.T,4183.T,三井化学,0.558
7202.T,7276.T,小糸製作所,0.552
7202.T,7261.T,マツダ,0.552
7202.T,3402.T,東レ,0.549
7368.T,8613.T,丸三証券,0.381
7368.T,2927.T,ＡＦＣ－ＨＤアムスライフサイエンス,0.38
7368.T,5631.T,日本製鋼所,0.37
7368.T,6379.T,レイズネクスト,0.37
7368.T,8095.T,アステナホールディングス,0.356
7368.T,1417.T,ミライト・ワン,0.352
7368.T,7242.T,カヤバ,0.352
7368.T,7011.T,三菱重工業,0.347
7368.T,4619.T,日本特殊塗料,0.347
7368.T,2112.T,塩水港精糖,0.346
7368.T,4484.T,ランサーズ,0.343
7368.T,5970.T,ジーテクト,0.342
7368.T,6390.T,加藤製作所,0.342
7368.T,8616.T,東海東京フィナンシャル・ホールディングス,0.342
7368.T,5269.T,日本コンクリート工業,0.341
7368.T,6279.T,瑞光,0.341
7368.T,9248.T,人・夢・技術グループ,0.34
7368.T,8707.T,岩井コスモホールディングス,0.34
7368.T,7811.T,中本パックス,0.331
7368.T,7224.T,新明和工業,0.33
7463.T,1929.T,日特建設,0.501
7463.T,8098.T,稲畑産業,0.48
7463.T,5445.T,東京鐵鋼,0.465
7463.T,8793.T,ＮＥＣキャピタルソリューション,0.461
7463.T,9932.T,杉本商事,0.453
7463.T,9832.T,オートバックスセブン,0.451
7463.T,8999.T,グランディハウス,0.448
7463.T,8425.T,みずほリース,0.447
7463.T,6539.T,ＭＳ－Ｊａｐａｎ,0.446
7463.T,1810.T,松井建設,0.445
7463.T,8074.T,ＹＵＡＳＡ,0.439
7463.T,7914.T,共同印刷,0.439
7463.T,9765.T,オオバ,0.437
7463.T,8020.T,兼松,0.435
7463.T,2792.T,ハニーズホールディングス,0.433
7463.T,5959.T,岡部,0.433
7463.T,1301.T,極洋,0.432
7463.T,8075.T,神鋼商事,0.427
7463.T,5351.T,品川リフラ,0.427
7463.T,7414.T,小野建,0.426
7581.T,3397.T,トリドールホールディングス,0.431
7581.T,8887.T,シーラホールディングス,0.401
7581.T,3561.T,力の源ホールディングス,0.4
7581.T,3087.T,ドトール・日レスホールディングス,0.376
7581.T,3091.T,ブロンコビリー,0.375
7581.T,8160.T,木曽路,0.369
7581.T,6572.T,オープングループ,0.362
7581.T,9005.T,東急,0.362
7581.T,9828.T,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,0.361
7581.T,8242.T,エイチ・ツー・オー　リテイリング,0.36
7581.T,3097.T,物語コーポレーション,0.359
7581.T,7679.T,薬王堂ホールディングス,0.358
7581.T,1418.T,インターライフホールディングス,0.358
7581.T,9045.T,京阪ホールディングス,0.357
7581.T,7611.T,ハイデイ日高,0.356
7581.T,7512.T,イオン北海道,0.355
7581.T,8179.T,ロイヤルホールディングス,0.352
7581.T,3197.T,すかいらーくホールディングス,0.352
7581.T,8167.T,リテールパートナーズ,0.345
7581.T,197A.T,タウンズ,0.341
7599.T,3186.T,ネクステージ,0.58
7599.T,3320.T,クロスプラス,0.432
7599.T,8877.T,エスリード,0.43
7599.T,4611.T,大日本塗料,0.419
7599.T,3201.T,日本毛織,0.41
7599.T,9837.T,モリト,0.41
7599.T,8101.T,ＧＳＩクレオス,0.409
7599.T,8850.T,スターツコーポレーション,0.407
7599.T,8804.T,東京建物,0.398
7599.T,7224.T,新明和工業,0.397
7599.T,6420.T,ガリレイ,0.395
7599.T,7130.T,ヤマエグループホールディングス,0.393
7599.T,8093.T,極東貿易,0.392
7599.T,3465.T,ケイアイスター不動産,0.391
7599.T,7287.T,日本精機,0.391
7599.T,4118.T,カネカ,0.39
7599.T,4045.T,東亞合成,0.389
7599.T,4170.T,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,0.387
7599.T,3101.T,東洋紡,0.387
7599.T,5932.T,三協立山,0.386
7735.T,8035.T,東京エレクトロン,0.743
7735.T,7729.T,東京精密,0.714
7735.T,6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,0.68
7735.T,6146.T,ディスコ,0.658
7735.T,6323.T,ローツェ,0.656
7735.T,6871.T,日本マイクロニクス,0.638
7735.T,6627.T,テラプローブ,0.636
7735.T,6857.T,アドバンテスト,0.627
7735.T,6856.T,堀場製作所,0.617
7735.T,6855.T,日本電子材料,0.615
7735.T,4186.T,東京応化工業,0.614
7735.T,6315.T,ＴＯＷＡ,0.612
7735.T,6407.T,ＣＫＤ,0.611
7735.T,6728.T,アルバック,0.597
7735.T,5384.T,フジミインコーポレーテッド,0.588
7735.T,6622.T,ダイヘン,0.58
7735.T,6590.T,芝浦メカトロニクス,0.573
7735.T,3433.T,トーカロ,0.57
7735.T,4966.T,上村工業,0.57
7735.T,6490.T,ＰＩＬＬＡＲ,0.568
7760.T,6622.T,ダイヘン,0.646
7760.T,6946.T,日本アビオニクス,0.646
7760.T,7715.T,長野計器,0.628
7760.T,7745.T,Ａ＆Ｄホロンホールディングス,0.613
7760.T,6125.T,岡本工作機械製作所,0.613
7760.T,7721.T,東京計器,0.612
7760.T,6653.T,正興電機製作所,0.611
7760.T,1952.T,新日本空調,0.611
7760.T,6859.T,エスペック,0.606
7760.T,3433.T,トーカロ,0.598
7760.T,1980.T,ダイダン,0.598
7760.T,9960.T,東テク,0.588
7760.T,4966.T,上村工業,0.582
7760.T,5333.T,ＮＧＫ,0.581
7760.T,8226.T,理経,0.568
7760.T,6617.T,東光高岳,0.566
7760.T,6361.T,荏原製作所,0.565
7760.T,5706.T,三井金属,0.563
7760.T,6941.T,山一電機,0.562
7760.T,6844.T,新電元工業,0.562
7776.T,4892.T,サイフューズ,0.513
7776.T,4592.T,サンバイオ,0.461
7776.T,4891.T,ティムス,0.456
7776.T,4584.T,キッズウェル・バイオ,0.441
7776.T,4978.T,リプロセル,0.439
7776.T,4894.T,クオリプス,0.426
7776.T,6390.T,加藤製作所,0.418
7776.T,8928.T,穴吹興産,0.413
7776.T,6368.T,オルガノ,0.41
7776.T,6229.T,オーケーエム,0.406
7776.T,190A.T,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,0.4
7776.T,253A.T,ＥＴＳグループ,0.4
7776.T,5310.T,東洋炭素,0.398
7776.T,8707.T,岩井コスモホールディングス,0.392
7776.T,336A.T,ダイナミックマッププラットフォーム,0.392
7776.T,4593.T,ヘリオス,0.387
7776.T,4575.T,キャンバス,0.386
7776.T,2429.T,ワールドホールディングス,0.385
7776.T,4599.T,ステムリム,0.384
7776.T,3741.T,セック,0.384
7868.T,7187.T,ジェイリース,0.385
7868.T,9888.T,ＵＥＸ,0.333
7868.T,3284.T,フージャースホールディングス,0.332
7868.T,8425.T,みずほリース,0.327
7868.T,8154.T,加賀電子,0.322
7868.T,4113.T,田岡化学工業,0.32
7868.T,6458.T,新晃工業,0.316
7868.T,3393.T,スターティアホールディングス,0.316
7868.T,8150.T,三信電気,0.316
7868.T,2469.T,ヒビノ,0.314
7868.T,1879.T,新日本建設,0.312
7868.T,2750.T,石光商事,0.312
7868.T,6247.T,日阪製作所,0.311
7868.T,6480.T,日本トムソン,0.311
7868.T,8070.T,東京産業,0.31
7868.T,7995.T,バルカー,0.308
7868.T,4956.T,コニシ,0.307
7868.T,9273.T,コーア商事ホールディングス,0.306
7868.T,6273.T,ＳＭＣ,0.304
7868.T,8818.T,京阪神ビルディング,0.303
8056.T,9682.T,ＤＴＳ,0.675
8056.T,4373.T,シンプレクス・ホールディングス,0.644
8056.T,9759.T,ＮＳＤ,0.641
8056.T,3626.T,ＴＩＳ,0.624
8056.T,4684.T,オービック,0.621
8056.T,3697.T,ＳＨＩＦＴ,0.614
8056.T,4776.T,サイボウズ,0.592
8056.T,6701.T,日本電気,0.589
8056.T,6532.T,ベイカレント,0.582
8056.T,9889.T,ＪＢＣＣホールディングス,0.557
8056.T,3923.T,ラクス,0.556
8056.T,4733.T,オービックビジネスコンサルタント,0.555
8056.T,2317.T,システナ,0.555
8056.T,4716.T,日本オラクル,0.552
8056.T,4443.T,Ｓａｎｓａｎ,0.549
8056.T,4307.T,野村総合研究所,0.537
8056.T,6088.T,シグマクシス・ホールディングス,0.532
8056.T,6702.T,富士通,0.531
8056.T,4432.T,ウイングアーク１ｓｔ,0.527
8056.T,4722.T,フューチャー,0.514
8095.T,8793.T,ＮＥＣキャピタルソリューション,0.613
8095.T,8093.T,極東貿易,0.609
8095.T,7231.T,トピー工業,0.604
8095.T,6381.T,アネスト岩田,0.598
8095.T,8125.T,ワキタ,0.595
8095.T,9414.T,日本ＢＳ放送,0.593
8095.T,2429.T,ワールドホールディングス,0.59
8095.T,6358.T,酒井重工業,0.589
8095.T,8098.T,稲畑産業,0.587
8095.T,6915.T,千代田インテグレ,0.585
8095.T,6850.T,チノー,0.58
8095.T,6279.T,瑞光,0.578
8095.T,5185.T,フコク,0.577
8095.T,7239.T,タチエス,0.574
8095.T,7811.T,中本パックス,0.569
8095.T,4251.T,恵和,0.566
8095.T,8253.T,クレディセゾン,0.562
8095.T,4792.T,山田コンサルティンググループ,0.561
8095.T,2153.T,Ｅ・Ｊホールディングス,0.561
8095.T,8020.T,兼松,0.557
8230.T,8007.T,高島,0.396
8230.T,5570.T,ジェノバ,0.379
8230.T,3002.T,グンゼ,0.358
8230.T,9341.T,ＧＥＮＯＶＡ,0.358
8230.T,5288.T,アジアパイルホールディングス,0.357
8230.T,3284.T,フージャースホールディングス,0.357
8230.T,4538.T,扶桑薬品工業,0.355
8230.T,4415.T,ブロードエンタープライズ,0.35
8230.T,4246.T,ダイキョーニシカワ,0.338
8230.T,4569.T,杏林製薬,0.337
8230.T,4548.T,生化学工業,0.333
8230.T,6908.T,イリソ電子工業,0.332
8230.T,5021.T,コスモエネルギーホールディングス,0.33
8230.T,5949.T,ユニプレス,0.33
8230.T,6915.T,千代田インテグレ,0.326
8230.T,7231.T,トピー工業,0.316
8230.T,4045.T,東亞合成,0.315
8230.T,4634.T,ａｒｔｉｅｎｃｅ,0.314
8230.T,5571.T,エキサイトホールディングス,0.314
8230.T,6317.T,北川鉄工所,0.313
8931.T,3280.T,エストラスト,0.506
8931.T,8185.T,チヨダ,0.492
8931.T,2927.T,ＡＦＣ－ＨＤアムスライフサイエンス,0.479
8931.T,3291.T,飯田グループホールディングス,0.476
8931.T,9761.T,東海リース,0.475
8931.T,1929.T,日特建設,0.475
8931.T,3501.T,ＳＵＭＩＮＯＥ,0.475
8931.T,8804.T,東京建物,0.469
8931.T,1898.T,世紀東急工業,0.462
8931.T,8999.T,グランディハウス,0.459
8931.T,1882.T,東亜道路工業,0.458
8931.T,7949.T,小松ウオール工業,0.457
8931.T,3465.T,ケイアイスター不動産,0.456
8931.T,9765.T,オオバ,0.455
8931.T,256A.T,飛島ホールディングス,0.448
8931.T,8793.T,ＮＥＣキャピタルソリューション,0.446
8931.T,9763.T,丸建リース,0.442
8931.T,6919.T,ケル,0.44
8931.T,8593.T,三菱ＨＣキャピタル,0.44
8931.T,9856.T,ケーユーホールディングス,0.439
9065.T,1976.T,明星工業,0.532
9065.T,6455.T,モリタホールディングス,0.526
9065.T,8593.T,三菱ＨＣキャピタル,0.506
9065.T,8425.T,みずほリース,0.505
9065.T,6745.T,ホーチキ,0.503
9065.T,8616.T,東海東京フィナンシャル・ホールディングス,0.498
9065.T,1417.T,ミライト・ワン,0.497
9065.T,1822.T,大豊建設,0.496
9065.T,7949.T,小松ウオール工業,0.494
9065.T,5288.T,アジアパイルホールディングス,0.494
9065.T,8098.T,稲畑産業,0.493
9065.T,9991.T,ジェコス,0.493
9065.T,1898.T,世紀東急工業,0.493
9065.T,1929.T,日特建設,0.492
9065.T,6309.T,巴工業,0.491
9065.T,5933.T,アルインコ,0.49
9065.T,3284.T,フージャースホールディングス,0.488
9065.T,6995.T,東海理化電機製作所,0.486
9065.T,5195.T,バンドー化学,0.484
9065.T,8850.T,スターツコーポレーション,0.483
9343.T,3771.T,システムリサーチ,0.5
9343.T,2307.T,クロスキャット,0.489
9343.T,1879.T,新日本建設,0.487
9343.T,4498.T,サイバートラスト,0.486
9343.T,4662.T,フォーカスシステムズ,0.469
9343.T,4058.T,トヨクモ,0.465
9343.T,4493.T,サイバーセキュリティクラウド,0.465
9343.T,2429.T,ワールドホールディングス,0.463
9343.T,3393.T,スターティアホールディングス,0.462
9343.T,4375.T,セーフィー,0.461
9343.T,6381.T,アネスト岩田,0.46
9343.T,4344.T,ソースネクスト,0.46
9343.T,8593.T,三菱ＨＣキャピタル,0.456
9343.T,9755.T,応用地質,0.45
9343.T,4687.T,ＴＤＣソフト,0.447
9343.T,7366.T,ＬＩＴＡＬＩＣＯ,0.446
9343.T,9248.T,人・夢・技術グループ,0.443
9343.T,4393.T,バンク・オブ・イノベーション,0.442
9343.T,4481.T,ベース,0.438
9343.T,5133.T,テリロジーホールディングス,0.436
9412.T,464A.T,ＱＰＳホールディングス,0.564
9412.T,290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,0.559
9412.T,186A.T,アストロスケールホールディングス,0.502
9412.T,6946.T,日本アビオニクス,0.493
9412.T,7760.T,ＩＭＶ,0.461
9412.T,1980.T,ダイダン,0.45
9412.T,8061.T,西華産業,0.447
9412.T,7012.T,川崎重工業,0.445
9412.T,5706.T,三井金属,0.445
9412.T,1969.T,高砂熱学工業,0.441
9412.T,5801.T,古河電気工業,0.422
9412.T,1885.T,東亜建設工業,0.422
9412.T,6653.T,正興電機製作所,0.421
9412.T,5857.T,ＡＲＥホールディングス,0.417
9412.T,6637.T,寺崎電気産業,0.416
9412.T,6492.T,岡野バルブ製造,0.416
9412.T,7004.T,カナデビア,0.415
9412.T,3407.T,旭化成,0.414
9412.T,8002.T,丸紅,0.414
9412.T,1964.T,中外炉工業,0.413
9424.T,3984.T,ユーザーローカル,0.493
9424.T,6381.T,アネスト岩田,0.483
9424.T,4498.T,サイバートラスト,0.483
9424.T,4845.T,スカラ,0.476
9424.T,9332.T,ＮＩＳＳＯホールディングス,0.472
9424.T,6463.T,ＴＰＲ,0.47
9424.T,8613.T,丸三証券,0.469
9424.T,6849.T,日本光電工業,0.466
9424.T,9889.T,ＪＢＣＣホールディングス,0.463
9424.T,2307.T,クロスキャット,0.463
9424.T,4488.T,ＡＩ　ｉｎｓｉｄｅ,0.46
9424.T,2489.T,アドウェイズ,0.457
9424.T,2428.T,ウェルネット,0.456
9424.T,8707.T,岩井コスモホールディングス,0.455
9424.T,7047.T,ポート,0.453
9424.T,3937.T,Ｕｂｉｃｏｍホールディングス,0.453
9424.T,8093.T,極東貿易,0.452
9424.T,6279.T,瑞光,0.45
9424.T,6929.T,日本セラミック,0.447
9424.T,4393.T,バンク・オブ・イノベーション,0.445
9439.T,6724.T,セイコーエプソン,0.303
9439.T,9708.T,帝国ホテル,0.3
9439.T,5532.T,リアルゲイト,0.298
9439.T,6840.T,ＡＫＩＢＡホールディングス,0.295
9439.T,6082.T,ライドオンエクスプレスホールディングス,0.288
9439.T,7072.T,インティメート・マージャー,0.278
9439.T,8065.T,佐藤商事,0.264
9439.T,9202.T,ＡＮＡホールディングス,0.262
9439.T,1941.T,中電工,0.253
9439.T,8014.T,蝶理,0.251
9439.T,6592.T,マブチモーター,0.25
9439.T,7970.T,信越ポリマー,0.248
9439.T,1968.T,太平電業,0.247
9439.T,6905.T,コーセル,0.246
9439.T,6383.T,ダイフク,0.246
9439.T,6486.T,イーグル工業,0.244
9439.T,6279.T,瑞光,0.243
9439.T,6526.T,ソシオネクスト,0.242
9439.T,7240.T,ＮＯＫ,0.241
9439.T,6810.T,マクセル,0.24
9658.T,4826.T,ＣＩＪ,0.566
9658.T,9928.T,ミロク情報サービス,0.552
9658.T,3836.T,アバントグループ,0.482
9658.T,4362.T,日本精化,0.462
9658.T,9759.T,ＮＳＤ,0.458
9658.T,1381.T,アクシーズ,0.457
9658.T,6199.T,セラク,0.449
9658.T,1826.T,佐田建設,0.426
9658.T,3431.T,宮地エンジニアリンググループ,0.425
9658.T,7172.T,ジャパンインベストメントアドバイザー,0.422
9658.T,4725.T,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,0.421
9658.T,6455.T,モリタホールディングス,0.411
9658.T,3835.T,ｅＢＡＳＥ,0.401
9658.T,1888.T,若築建設,0.395
9658.T,9757.T,船井総研ホールディングス,0.394
9658.T,6548.T,旅工房,0.392
9658.T,6763.T,帝国通信工業,0.391
9658.T,4687.T,ＴＤＣソフト,0.389
9658.T,9715.T,トランス・コスモス,0.383
9658.T,9413.T,テレビ東京ホールディングス,0.382
9697.T,9766.T,コナミグループ,0.686
9697.T,3635.T,コーエーテクモホールディングス,0.614
9697.T,9684.T,スクウェア・エニックス・ホールディングス,0.535
9697.T,4733.T,オービックビジネスコンサルタント,0.505
9697.T,7832.T,バンダイナムコホールディングス,0.464
9697.T,6460.T,セガサミーホールディングス,0.455
9697.T,4684.T,オービック,0.446
9697.T,3626.T,ＴＩＳ,0.439
9697.T,3092.T,ＺＯＺＯ,0.425
9697.T,7974.T,任天堂,0.424
9697.T,4776.T,サイボウズ,0.419
9697.T,3923.T,ラクス,0.419
9697.T,2317.T,システナ,0.415
9697.T,9418.T,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,0.397
9697.T,4373.T,シンプレクス・ホールディングス,0.396
9697.T,6758.T,ソニーグループ,0.386
9697.T,2767.T,円谷フィールズホールディングス,0.385
9697.T,4058.T,トヨクモ,0.383
9697.T,4443.T,Ｓａｎｓａｎ,0.381
9697.T,3765.T,ガンホー・オンライン・エンターテイメント,0.38
9744.T,2154.T,オープンアップグループ,0.618
9744.T,9889.T,ＪＢＣＣホールディングス,0.615
9744.T,4290.T,プレステージ・インターナショナル,0.575
9744.T,2331.T,ＡＬＳＯＫ,0.55
9744.T,9759.T,ＮＳＤ,0.544
9744.T,2181.T,パーソルホールディングス,0.537
9744.T,6183.T,ベルシステム２４ホールディングス,0.526
9744.T,9746.T,ＴＫＣ,0.516
9744.T,4665.T,ダスキン,0.514
9744.T,1414.T,ショーボンドホールディングス,0.514
9744.T,2602.T,日清オイリオグループ,0.513
9744.T,4641.T,アルプス技研,0.511
9744.T,4318.T,クイック,0.511
9744.T,4848.T,フルキャストホールディングス,0.508
9744.T,7951.T,ヤマハ,0.507
9744.T,2127.T,日本Ｍ＆Ａセンターホールディングス,0.506
9744.T,9729.T,トーカイ,0.501
9744.T,9715.T,トランス・コスモス,0.501
9744.T,4743.T,アイティフォー,0.5
9744.T,2124.T,ジェイエイシーリクルートメント,0.497
9793.T,6005.T,三浦工業,0.517
9793.T,9830.T,トラスコ中山,0.495
9793.T,1822.T,大豊建設,0.489
9793.T,9934.T,因幡電機産業,0.478
9793.T,1417.T,ミライト・ワン,0.477
9793.T,3457.T,Ａｎｄ　Ｄｏホールディングス,0.475
9793.T,9381.T,エーアイテイー,0.471
9793.T,1815.T,鉄建建設,0.47
9793.T,8098.T,稲畑産業,0.46
9793.T,8850.T,スターツコーポレーション,0.459
9793.T,5959.T,岡部,0.459
9793.T,8157.T,都築電気,0.458
9793.T,1762.T,高松コンストラクショングループ,0.454
9793.T,1929.T,日特建設,0.451
9793.T,7231.T,トピー工業,0.449
9793.T,7723.T,愛知時計電機,0.448
9793.T,9856.T,ケーユーホールディングス,0.448
9793.T,6358.T,酒井重工業,0.444
9793.T,3284.T,フージャースホールディングス,0.441
9793.T,4658.T,日本空調サービス,0.439
9946.T,3222.T,ユナイテッド・スーパーマーケット・ホールディングス,0.41
9946.T,4343.T,イオンファンタジー,0.39
9946.T,9850.T,グルメ杵屋,0.389
9946.T,2742.T,ハローズ,0.383
9946.T,2698.T,キャンドゥ,0.378
9946.T,9842.T,アークランズ,0.366
9946.T,2157.T,コシダカホールディングス,0.361
9946.T,3913.T,ＧｒｅｅｎＢｅｅ,0.356
9946.T,4243.T,ニックス,0.356
9946.T,9979.T,大庄,0.355
9946.T,8244.T,近鉄百貨店,0.354
9946.T,2882.T,イートアンドホールディングス,0.352
9946.T,9974.T,ベルク,0.35
9946.T,2209.T,井村屋グループ,0.344
9946.T,8185.T,チヨダ,0.341
9946.T,7244.T,市光工業,0.338
9946.T,8194.T,ライフコーポレーション,0.336
9946.T,417A.T,ブルーゾーンホールディングス,0.335
9946.T,9948.T,アークス,0.335
9946.T,8278.T,フジ,0.334
155A.T,3758.T,アエリア,0.388
155A.T,5027.T,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,0.363
155A.T,6457.T,グローリー,0.357
155A.T,3779.T,ジェイ・エスコムホールディングス,0.353
155A.T,4417.T,グローバルセキュリティエキスパート,0.352
155A.T,1963.T,日揮ホールディングス,0.343
155A.T,5989.T,エイチワン,0.343
155A.T,4168.T,ヤプリ,0.342
155A.T,3320.T,クロスプラス,0.34
155A.T,4377.T,ワンキャリア,0.338
155A.T,4619.T,日本特殊塗料,0.337
155A.T,6925.T,ウシオ電機,0.335
155A.T,4320.T,ＣＥホールディングス,0.33
155A.T,2986.T,ＬＡホールディングス,0.33
155A.T,2163.T,アルトナー,0.328
155A.T,3611.T,マツオカコーポレーション,0.325
155A.T,9337.T,トリドリ,0.325
155A.T,6763.T,帝国通信工業,0.323
155A.T,9960.T,東テク,0.322
155A.T,3042.T,セキュアヴェイル,0.321
156A.T,9211.T,エフ・コード,0.495
156A.T,5586.T,Ｌａｂｏｒｏ．ＡＩ,0.48
156A.T,9554.T,ＡＶｉＣ,0.479
156A.T,4498.T,サイバートラスト,0.479
156A.T,5574.T,ＡＢＥＪＡ,0.473
156A.T,3771.T,システムリサーチ,0.464
156A.T,339A.T,プログレス・テクノロジーズ　グループ,0.461
156A.T,5246.T,ＥＬＥＭＥＮＴＳ,0.461
156A.T,4393.T,バンク・オブ・イノベーション,0.46
156A.T,4284.T,ソルクシーズ,0.459
156A.T,4448.T,ｋｕｂｅｌｌ,0.453
156A.T,3793.T,ドリコム,0.452
156A.T,6058.T,ベクトル,0.452
156A.T,5591.T,ＡＶＩＬＥＮ,0.451
156A.T,4978.T,リプロセル,0.448
